atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,SMILES,Compound name,Solvent_used_for_NMR
8_COOH_6,-121.84,F,1.0,3.0,3.0,7.0,4.0,0.72,2.9840915887418737,4.0203125,0.0,1.1367669952794976,0.8796877496906297,0.0,-0.1916171380343157,-0.317,-0.1916171380343157,2.0,4.692739751546849,0,6,C,4.0,3.0,3.0,4.0,3.0,0.77,3.239762054534252,6.680624999999999,0.0,0.6703655748817344,1.4917233782125812,0.0,0.3875986067841475,0.634,0.3875986067841475,2.0,0.0,1,7,F,1.0,3.0,3.0,7.0,4.0,0.72,3.8214478578151505,4.0203125,0.0,1.062491811588827,0.9411837240464204,0.0,-0.1916171380343157,-0.317,-0.1916171380343157,2.0,4.692739751546849,2.0,9.0,C,4.0,3.0,3.0,4.0,4.0,0.77,4.572876601221599,6.7746875,0.0,0.645472926582265,1.5492516553636595,0.0,0.3843717091998136,0.634,0.3843717091998136,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
10_COOH_6,-122.19,F,1.0,3.0,3.0,7.0,5.0,0.72,4.7064643597928155,4.067343749999999,0.0,1.024568954057551,0.9760202044379228,0.0,-0.1919942924661853,-0.317,-0.1919942924661853,2.0,4.6883341777875485,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.572876601221599,6.7746875,0.0,0.645472926582265,1.5492516553636595,0.0,0.3843717091998136,0.634,0.3843717091998136,2.0,0.0,1,11,F,1.0,3.0,3.0,7.0,5.0,0.72,5.4314993859891025,4.067343749999999,0.0,1.0487977685404135,0.9534726617426692,0.0,-0.1919942924661853,-0.317,-0.1919942924661853,2.0,4.6883341777875485,2.0,12.0,C,4.0,3.0,3.0,4.0,5.0,0.77,5.471302768080012,6.708093749999999,0.0,0.615745069642619,1.6240487326685444,0.0,0.3841501473715461,0.634,0.3841501473715461,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
11_COOH_6,-122.19,F,1.0,3.0,3.0,7.0,5.0,0.72,5.4314993859891025,4.067343749999999,0.0,1.0487977685404135,0.9534726617426692,0.0,-0.1919942924661853,-0.317,-0.1919942924661853,2.0,4.6883341777875485,0,9,C,4.0,3.0,3.0,4.0,4.0,0.77,4.572876601221599,6.7746875,0.0,0.645472926582265,1.5492516553636595,0.0,0.3843717091998136,0.634,0.3843717091998136,2.0,0.0,1,10,F,1.0,3.0,3.0,7.0,5.0,0.72,4.7064643597928155,4.067343749999999,0.0,1.024568954057551,0.9760202044379228,0.0,-0.1919942924661853,-0.317,-0.1919942924661853,2.0,4.6883341777875485,2.0,6.0,C,4.0,3.0,3.0,4.0,3.0,0.77,3.239762054534252,6.680624999999999,0.0,0.6703655748817344,1.4917233782125812,0.0,0.3875986067841475,0.634,0.3875986067841475,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
13_COOH_6,-122.88,F,1.0,3.0,3.0,7.0,6.0,0.72,5.689115092876922,4.0340468750000005,0.0,0.905185808065658,1.1047455573093392,0.0,-0.1920069959896793,-0.317,-0.1920069959896793,2.0,4.688185814954054,0,12,C,4.0,3.0,3.0,4.0,5.0,0.77,5.471302768080012,6.708093749999999,0.0,0.615745069642619,1.6240487326685444,0.0,0.3841501473715461,0.634,0.3841501473715461,2.0,0.0,1,14,F,1.0,3.0,3.0,7.0,6.0,0.72,5.26984313333898,4.0340468750000005,0.0,0.9053728145416482,1.1045173700143156,0.0,-0.1920069959896793,-0.317,-0.1920069959896793,2.0,4.688185814954054,2.0,24.0,F,1.0,3.0,3.0,7.0,9.0,0.72,7.425104342701185,3.0106933593750003,0.0,1.0959372190309873,0.9124610266308744,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
14_COOH_6,-122.88,F,1.0,3.0,3.0,7.0,6.0,0.72,5.26984313333898,4.0340468750000005,0.0,0.9053728145416482,1.1045173700143156,0.0,-0.1920069959896793,-0.317,-0.1920069959896793,2.0,4.688185814954054,0,12,C,4.0,3.0,3.0,4.0,5.0,0.77,5.471302768080012,6.708093749999999,0.0,0.615745069642619,1.6240487326685444,0.0,0.3841501473715461,0.634,0.3841501473715461,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,6.0,0.72,5.689115092876922,4.0340468750000005,0.0,0.905185808065658,1.1047455573093392,0.0,-0.1920069959896793,-0.317,-0.1920069959896793,2.0,4.688185814954054,2.0,5.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4971699687032656,3.869437499999999,0.0,1.0332627839990502,0.9678080111718408,0.0,-0.1873933961826169,-0.317,-0.1873933961826169,2.0,4.742188027327546,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
16_COOH_6,-123.0,F,1.0,3.0,3.0,7.0,7.0,0.72,7.030795250183295,3.9037734375,0.0,1.0617915843823236,0.9418044131341748,0.0,-0.1918861627318873,-0.317,-0.1918861627318873,2.0,4.689597085400502,0,15,C,4.0,3.0,3.0,4.0,6.0,0.77,6.876527252908986,6.447546875,0.0,0.6535236773301055,1.5301664418424483,0.0,0.3868015442033997,0.634,0.3868015442033997,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,7.0,0.72,7.454108397387309,3.9037734375,0.0,1.0413318161825331,0.9603086974389646,0.0,-0.1918861627318873,-0.317,-0.1918861627318873,2.0,4.689597085400502,2.0,18.0,C,4.0,3.0,3.0,4.0,7.0,0.77,7.920625234159233,5.862773437499999,0.0,0.6992416220081988,1.430120817362149,0.0,0.4087062308365863,0.634,0.4087062308365863,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
17_COOH_6,-123.0,F,1.0,3.0,3.0,7.0,7.0,0.72,7.454108397387309,3.9037734375,0.0,1.0413318161825331,0.9603086974389646,0.0,-0.1918861627318873,-0.317,-0.1918861627318873,2.0,4.689597085400502,0,15,C,4.0,3.0,3.0,4.0,6.0,0.77,6.876527252908986,6.447546875,0.0,0.6535236773301055,1.5301664418424483,0.0,0.3868015442033997,0.634,0.3868015442033997,2.0,0.0,1,16,F,1.0,3.0,3.0,7.0,7.0,0.72,7.030795250183295,3.9037734375,0.0,1.0617915843823236,0.9418044131341748,0.0,-0.1918861627318873,-0.317,-0.1918861627318873,2.0,4.689597085400502,2.0,18.0,C,4.0,3.0,3.0,4.0,7.0,0.77,7.920625234159233,5.862773437499999,0.0,0.6992416220081988,1.430120817362149,0.0,0.4087062308365863,0.634,0.4087062308365863,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
19_COOH_6,-126.27,F,1.0,3.0,3.0,7.0,8.0,0.72,7.8238578380489505,3.61138671875,0.0,1.1296226491415382,0.8852513720045845,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,0,18,C,4.0,3.0,3.0,4.0,7.0,0.77,7.920625234159233,5.862773437499999,0.0,0.6992416220081988,1.430120817362149,0.0,0.4087062308365863,0.634,0.4087062308365863,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,8.0,0.72,9.11120885997023,3.61138671875,0.0,1.2254460092504962,0.8160294231253951,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,2.0,21.0,C,4.0,3.0,3.0,4.0,8.0,0.77,8.254768982836527,4.66138671875,0.0,0.7432003742434625,1.3455321534491227,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
20_COOH_6,-126.27,F,1.0,3.0,3.0,7.0,8.0,0.72,9.11120885997023,3.61138671875,0.0,1.2254460092504962,0.8160294231253951,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,0,18,C,4.0,3.0,3.0,4.0,7.0,0.77,7.920625234159233,5.862773437499999,0.0,0.6992416220081988,1.430120817362149,0.0,0.4087062308365863,0.634,0.4087062308365863,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,8.0,0.72,7.8238578380489505,3.61138671875,0.0,1.1296226491415382,0.8852513720045845,0.0,-0.1888910503153017,-0.317,-0.1888910503153017,2.0,4.724631470720675,2.0,15.0,C,4.0,3.0,3.0,4.0,6.0,0.77,6.876527252908986,6.447546875,0.0,0.6535236773301055,1.5301664418424483,0.0,0.3868015442033997,0.634,0.3868015442033997,2.0,0.0,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
22_COOH_6,-80.95,F,1.0,3.0,3.0,7.0,9.0,0.72,9.436527826483635,3.0106933593750003,0.0,1.3611611336178726,0.7346668776400255,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,21,C,4.0,3.0,3.0,4.0,8.0,0.77,8.254768982836527,4.66138671875,0.0,0.7432003742434625,1.3455321534491227,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,1,24,F,1.0,3.0,3.0,7.0,9.0,0.72,7.425104342701185,3.0106933593750003,0.0,1.0959372190309873,0.9124610266308744,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,23.0,F,1.0,3.0,3.0,7.0,9.0,0.72,8.584276771516631,3.0106933593750003,0.0,1.1944611014615265,0.8371976272617111,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
23_COOH_6,-80.95,F,1.0,3.0,3.0,7.0,9.0,0.72,8.584276771516631,3.0106933593750003,0.0,1.1944611014615265,0.8371976272617111,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,21,C,4.0,3.0,3.0,4.0,8.0,0.77,8.254768982836527,4.66138671875,0.0,0.7432003742434625,1.3455321534491227,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,1,22,F,1.0,3.0,3.0,7.0,9.0,0.72,9.436527826483635,3.0106933593750003,0.0,1.3611611336178726,0.7346668776400255,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,24.0,F,1.0,3.0,3.0,7.0,9.0,0.72,7.425104342701185,3.0106933593750003,0.0,1.0959372190309873,0.9124610266308744,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
24_COOH_6,-80.95,F,1.0,3.0,3.0,7.0,9.0,0.72,7.425104342701185,3.0106933593750003,0.0,1.0959372190309873,0.9124610266308744,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,0,21,C,4.0,3.0,3.0,4.0,8.0,0.77,8.254768982836527,4.66138671875,0.0,0.7432003742434625,1.3455321534491227,0.0,0.4603366202300399,0.951,0.4603366202300399,2.0,0.0,1,22,F,1.0,3.0,3.0,7.0,9.0,0.72,9.436527826483635,3.0106933593750003,0.0,1.3611611336178726,0.7346668776400255,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,2.0,23.0,F,1.0,3.0,3.0,7.0,9.0,0.72,8.584276771516631,3.0106933593750003,0.0,1.1944611014615265,0.8371976272617111,0.0,-0.1648043845648636,-0.317,-0.1648043845648636,2.0,5.0100827857068335,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,perfluorooctanoic acid,CDCl3
13_From_Review_410,-173.0,F,1.0,3.0,3.0,7.0,6.0,0.72,6.601643413575138,5.06728125,0.0,1.0503451135273365,0.9520680270903874,0.0,-0.2215006519127141,-0.317,-0.2215006519127141,2.0,4.348676184861042,0,12,C,4.0,3.0,3.0,4.0,5.0,0.77,5.52965218255181,8.7745625,0.0,0.6479022008600923,1.5434428200313206,0.0,0.3231222007565748,0.317,0.3231222007565748,2.0,0.0,1,14,C,4.0,3.0,3.0,4.0,6.0,0.77,5.02610208611007,6.11728125,0.0,0.7072518849766306,1.4139234143335546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,2.0,18.0,C,4.0,3.0,3.0,4.0,6.0,0.77,6.323549416269315,6.11728125,0.0,0.6984565229747479,1.4317283425759546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
15_From_Review_410,-70.0,F,1.0,3.0,3.0,7.0,7.0,0.72,4.197041666459841,3.738640625,0.0,1.0628538208005327,0.940863155807078,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,0,14,C,4.0,3.0,3.0,4.0,6.0,0.77,5.02610208611007,6.11728125,0.0,0.7072518849766306,1.4139234143335546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,1,16,F,1.0,3.0,3.0,7.0,7.0,0.72,4.745571066794806,3.738640625,0.0,1.181651325565546,0.8462733281506654,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,2.0,17.0,F,1.0,3.0,3.0,7.0,7.0,0.72,6.170915483135383,3.738640625,0.0,1.2106861544887262,0.8259778938516902,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
16_From_Review_410,-70.0,F,1.0,3.0,3.0,7.0,7.0,0.72,4.745571066794806,3.738640625,0.0,1.181651325565546,0.8462733281506654,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,0,14,C,4.0,3.0,3.0,4.0,6.0,0.77,5.02610208611007,6.11728125,0.0,0.7072518849766306,1.4139234143335546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,1,17,F,1.0,3.0,3.0,7.0,7.0,0.72,6.170915483135383,3.738640625,0.0,1.2106861544887262,0.8259778938516902,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,2.0,15.0,F,1.0,3.0,3.0,7.0,7.0,0.72,4.197041666459841,3.738640625,0.0,1.0628538208005327,0.940863155807078,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
17_From_Review_410,-70.0,F,1.0,3.0,3.0,7.0,7.0,0.72,6.170915483135383,3.738640625,0.0,1.2106861544887262,0.8259778938516902,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,0,14,C,4.0,3.0,3.0,4.0,6.0,0.77,5.02610208611007,6.11728125,0.0,0.7072518849766306,1.4139234143335546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,1,16,F,1.0,3.0,3.0,7.0,7.0,0.72,4.745571066794806,3.738640625,0.0,1.181651325565546,0.8462733281506654,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,2.0,15.0,F,1.0,3.0,3.0,7.0,7.0,0.72,4.197041666459841,3.738640625,0.0,1.0628538208005327,0.940863155807078,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
19_From_Review_410,-70.0,F,1.0,3.0,3.0,7.0,7.0,0.72,7.339501315484588,3.738640625,0.0,1.201829059815813,0.8320650859892301,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,0,18,C,4.0,3.0,3.0,4.0,6.0,0.77,6.323549416269315,6.11728125,0.0,0.6984565229747479,1.4317283425759546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,1,20,F,1.0,3.0,3.0,7.0,7.0,0.72,7.082424705565178,3.738640625,0.0,1.0969795925222543,0.911593986630807,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,2.0,21.0,F,1.0,3.0,3.0,7.0,7.0,0.72,5.808117958512894,3.738640625,0.0,1.0792272845086692,0.9265888792417454,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
20_From_Review_410,-70.0,F,1.0,3.0,3.0,7.0,7.0,0.72,7.082424705565178,3.738640625,0.0,1.0969795925222543,0.911593986630807,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,0,18,C,4.0,3.0,3.0,4.0,6.0,0.77,6.323549416269315,6.11728125,0.0,0.6984565229747479,1.4317283425759546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,7.0,0.72,7.339501315484588,3.738640625,0.0,1.201829059815813,0.8320650859892301,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,2.0,21.0,F,1.0,3.0,3.0,7.0,7.0,0.72,5.808117958512894,3.738640625,0.0,1.0792272845086692,0.9265888792417454,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
21_From_Review_410,-70.0,F,1.0,3.0,3.0,7.0,7.0,0.72,5.808117958512894,3.738640625,0.0,1.0792272845086692,0.9265888792417454,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,0,18,C,4.0,3.0,3.0,4.0,6.0,0.77,6.323549416269315,6.11728125,0.0,0.6984565229747479,1.4317283425759546,0.0,0.4329891168842044,0.951,0.4329891168842044,2.0,0.0,1,19,F,1.0,3.0,3.0,7.0,7.0,0.72,7.339501315484588,3.738640625,0.0,1.201829059815813,0.8320650859892301,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,2.0,20.0,F,1.0,3.0,3.0,7.0,7.0,0.72,7.082424705565178,3.738640625,0.0,1.0969795925222543,0.911593986630807,0.0,-0.1669751684377999,-0.317,-0.1669751684377999,2.0,4.9840865805011365,CCOC(=O)C(C)(C(=O)OCC)C(F)(C(F)(F)F)C(F)(F)F,diethyl 2-methyl-2-(perfluoropropan-2-yl)malonate,CDCl3
8_From_Review_336,-84.0,F,1.0,3.0,3.0,7.0,5.0,0.72,3.891574198187669,3.2055312500000004,0.0,1.5626555232726795,0.6399363040074844,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,0,7,C,4.0,3.0,3.0,4.0,4.0,0.77,4.2095885048303705,5.0510625000000005,0.0,0.9162245951845605,1.0914354463476983,0.0,0.4597321003011664,0.951,0.4597321003011664,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,5.0,0.72,5.52192775486967,3.2055312500000004,0.0,1.6905970928812906,0.5915069913527986,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,2.0,10.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.424025402277885,3.2055312500000004,0.0,1.5999246559220186,0.6250294326664472,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,COC(=O)C(O)(O)C(F)(F)F,"methyl 3,3,3-trifluoro-2,2-dihydroxypropanoate",CDCl3
9_From_Review_336,-84.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.52192775486967,3.2055312500000004,0.0,1.6905970928812906,0.5915069913527986,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,0,7,C,4.0,3.0,3.0,4.0,4.0,0.77,4.2095885048303705,5.0510625000000005,0.0,0.9162245951845605,1.0914354463476983,0.0,0.4597321003011664,0.951,0.4597321003011664,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,5.0,0.72,3.891574198187669,3.2055312500000004,0.0,1.5626555232726795,0.6399363040074844,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,2.0,10.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.424025402277885,3.2055312500000004,0.0,1.5999246559220186,0.6250294326664472,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,COC(=O)C(O)(O)C(F)(F)F,"methyl 3,3,3-trifluoro-2,2-dihydroxypropanoate",CDCl3
10_From_Review_336,-84.0,F,1.0,3.0,3.0,7.0,5.0,0.72,4.424025402277885,3.2055312500000004,0.0,1.5999246559220186,0.6250294326664472,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,0,7,C,4.0,3.0,3.0,4.0,4.0,0.77,4.2095885048303705,5.0510625000000005,0.0,0.9162245951845605,1.0914354463476983,0.0,0.4597321003011664,0.951,0.4597321003011664,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,5.0,0.72,3.891574198187669,3.2055312500000004,0.0,1.5626555232726795,0.6399363040074844,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,2.0,9.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.52192775486967,3.2055312500000004,0.0,1.6905970928812906,0.5915069913527986,0.0,-0.1647995564145142,-0.317,-0.1647995564145142,2.0,5.0101406648471425,COC(=O)C(O)(O)C(F)(F)F,"methyl 3,3,3-trifluoro-2,2-dihydroxypropanoate",CDCl3
4_From_Review_389,-92.1,F,1.0,3.0,3.0,7.0,4.0,0.72,5.215955881715259,4.430312499999999,0.0,1.7131871865242023,0.5837073776093602,0.0,-0.1834317879140725,-0.317,-0.1834317879140725,2.0,4.788751633753521,0,3,C,4.0,3.0,3.0,4.0,3.0,0.77,4.166935609053732,7.500625,0.0,0.9783636438161892,1.0221148407553415,0.0,0.3879428998817236,0.8699999999999999,0.3879428998817236,2.0,0.0,1,5,F,1.0,3.0,3.0,7.0,4.0,0.72,4.299409808334163,4.430312499999999,0.0,1.639992992419748,0.6097587030079546,0.0,-0.1834317879140725,-0.317,-0.1834317879140725,2.0,4.788751633753521,2.0,6.0,C,4.0,3.0,3.0,4.0,4.0,0.77,4.841347754499774,5.480312500000001,0.0,0.9521438377506612,1.0502614839816575,0.0,0.4640608349365746,0.951,0.4640608349365746,2.0,0.0,CCSC(F)(F)C(F)(F)F,ethyl(perfluoroethyl)sulfane,CDCl3
