atomCode_fluorinated_compoundsCode,actual,prediction,diff
5_I_4,-186.25,-182.8422,3.407806396484375
7_I_4,-72.09,-73.92425,1.8342477416992153
8_I_4,-72.09,-74.03641,1.9464074707031216
9_I_4,-72.09,-73.92425,1.8342477416992153
11_I_4,-119.98,-119.48657,0.493427734375004
12_I_4,-119.98,-118.96918,1.010822753906254
14_I_4,-115.03,-119.71522,4.68521759033203
15_I_4,-115.03,-120.96997,5.939970703124999
17_I_4,-112.81,-116.50831,3.698308410644529
18_I_4,-112.81,-116.50831,3.698308410644529
20_I_4,-59.66,-62.127808,2.4678076171875034
21_I_4,-59.66,-60.162766,0.5027655029296909
0_From_Review_134,-126.0,-123.629555,2.3704452514648438
7_SO3H_14,-113.17,-112.577866,0.5921343994140642
8_SO3H_14,-113.17,-112.46926,0.700738830566408
10_SO3H_14,-120.55,-120.61856,0.06856079101562784
11_SO3H_14,-120.55,-118.50361,2.046391296386716
13_SO3H_14,-121.72,-122.45465,0.7346508789062511
14_SO3H_14,-121.72,-122.45465,0.7346508789062511
16_SO3H_14,-121.88,-122.45465,0.5746508789062545
17_SO3H_14,-121.88,-122.18584,0.30583679199219205
19_SO3H_14,-122.02,-122.188095,0.16809509277344148
20_SO3H_14,-122.02,-122.45465,0.434650878906254
22_SO3H_14,-122.82,-122.5586,0.26139862060546193
23_SO3H_14,-122.82,-122.53253,0.2874682617187432
25_SO3H_14,-126.24,-126.25625,0.016248474121098866
26_SO3H_14,-126.24,-124.73664,1.5033590698242136
28_SO3H_14,-80.95,-81.24097,0.29096679687499716
29_SO3H_14,-80.95,-81.24097,0.29096679687499716
30_SO3H_14,-80.95,-81.353645,0.4036453247070284
9_From_Review_192,-208.0,-209.76656,1.7665557861328125
4_ether_17,-79.7,-84.26354,4.563542175292966
5_ether_17,-79.7,-84.26354,4.563542175292966
8_ether_17,-90.3,-89.138016,1.1619842529296847
9_ether_17,-90.3,-86.77689,3.523106384277341
11_ether_17,-90.3,-88.93338,1.3666198730468722
12_ether_17,-90.3,-89.622314,0.6776855468749972
15_ether_17,-90.5,-88.86924,1.6307601928710938
16_ether_17,-90.5,-89.138016,1.3619842529296875
18_ether_17,-92.3,-89.45394,2.8460586547851534
19_ether_17,-92.3,-89.48163,2.818371582031247
22_ether_17,-57.0,-63.31956,6.319561004638672
23_ether_17,-57.0,-56.748142,0.2518577575683594
24_ether_17,-57.0,-56.748142,0.2518577575683594
3_From_Review_69,-242.0,-234.08304,7.916961669921875
0_From_Review_200,-162.0,-162.57445,0.5744476318359375
3_From_Review_200,-162.0,-162.58366,0.5836639404296875
5_From_Review_200,-162.0,-161.10484,0.8951568603515625
7_From_Review_200,-162.0,-161.47137,0.52862548828125
9_From_Review_200,-162.0,-158.9501,3.049896240234375
11_From_Review_200,-162.0,-159.2892,2.7108001708984375
0_From_Review_470,-95.0,-108.317085,13.317085266113281
4_From_Review_470,-65.0,-66.700165,1.700164794921875
7_From_Review_470,-65.0,-67.5153,2.5152969360351562
0_From_Review_474,-88.0,-87.17187,0.8281326293945312
4_From_Review_474,-88.0,-86.64535,1.3546524047851562
6_From_Review_474,-162.0,-163.95609,1.956085205078125
8_From_Review_474,-134.0,-149.18517,15.185165405273438
10_From_Review_474,-162.0,-161.08774,0.912261962890625
4_From_Review_456,-157.0,-152.70901,4.290985107421875
6_From_Review_456,-135.0,-135.81079,0.810791015625
10_From_Review_456,-135.0,-135.98462,0.984619140625
12_From_Review_456,-157.0,-147.44022,9.559783935546875
0_From_Review_303,-69.0,-67.76502,1.2349777221679688
2_From_Review_303,-69.0,-67.76502,1.2349777221679688
3_From_Review_303,-69.0,-67.76502,1.2349777221679688
3_From_Review_119,-88.0,-99.40404,11.404037475585938
5_SO3H_18,-116.03,-113.62675,2.403252868652345
6_SO3H_18,-116.03,-113.62675,2.403252868652345
8_SO3H_18,-123.28,-122.6761,0.6038983154296886
9_SO3H_18,-123.28,-122.6761,0.6038983154296886
11_SO3H_18,-127.39,-126.25625,1.1337515258789068
12_SO3H_18,-127.39,-125.71508,1.6749197387695318
14_SO3H_18,-82.3,-81.24097,1.0590332031249972
15_SO3H_18,-82.3,-81.24097,1.0590332031249972
16_SO3H_18,-82.3,-81.24097,1.0590332031249972
2_From_Review_146,-97.0,-95.34987,1.6501312255859375
6_From_Review_212,-44.0,-53.112846,9.112846374511719
7_From_Review_212,-44.0,-53.112846,9.112846374511719
3_From_Review_75,-191.0,-185.55942,5.440582275390625
9_From_Review_110,-179.0,-186.95673,7.95672607421875
0_From_Review_469,-73.0,-67.105156,5.894844055175781
5_From_Review_469,-147.0,-138.42482,8.575180053710938
7_From_Review_469,-86.0,-81.32545,4.674552917480469
0_From_Review_162,-175.0,-162.51202,12.48797607421875
3_From_Review_162,-167.0,-148.7593,18.240707397460938
8_From_Review_170,-117.0,-117.774414,0.7744140625
0_From_Review_478,-123.0,-120.00087,2.9991302490234375
5_From_Review_478,-123.0,-120.01077,2.989227294921875
5_From_Review_174,-76.0,-81.72412,5.72412109375
4_ethers_2,-91.64,-92.727104,1.0871041870117182
5_ethers_2,-91.64,-92.18743,0.5474313354492182
7_ethers_2,-136.95,-137.06519,0.11518554687501137
8_ethers_2,-136.95,-137.79028,0.8402832031250114
5_From_Review_23,-223.0,-221.18187,1.8181304931640625
4_alcohols_5,-113.71,-115.12633,1.4163275146484438
5_alcohols_5,-113.71,-116.05305,2.3430471801757875
7_alcohols_5,-121.9,-122.48609,0.5860916137695256
8_alcohols_5,-121.9,-122.08086,0.18085632324218182
10_alcohols_5,-121.9,-122.48609,0.5860916137695256
11_alcohols_5,-121.9,-122.08086,0.18085632324218182
13_alcohols_5,-121.9,-123.779396,1.8793960571289006
14_alcohols_5,-121.9,-122.48609,0.5860916137695256
16_alcohols_5,-121.9,-122.25005,0.35005340576171307
17_alcohols_5,-121.9,-122.48609,0.5860916137695256
19_alcohols_5,-121.9,-122.48609,0.5860916137695256
20_alcohols_5,-121.9,-122.48609,0.5860916137695256
22_alcohols_5,-122.8,-122.56397,0.2360275268554659
23_alcohols_5,-122.8,-122.25005,0.5499465942382784
25_alcohols_5,-123.83,-123.09599,0.7340069580078108
26_alcohols_5,-123.83,-123.12206,0.7079373168945295
28_alcohols_5,-126.22,-125.884796,0.33520385742187386
29_alcohols_5,-126.22,-125.884796,0.33520385742187386
31_alcohols_5,-80.91,-81.24097,0.3309667968750034
32_alcohols_5,-80.91,-81.24097,0.3309667968750034
33_alcohols_5,-80.91,-81.24097,0.3309667968750034
3_From_Review_112,-167.0,-168.99776,1.9977569580078125
9_acrylates_5,-113.87,-115.22184,1.3518399047851517
10_acrylates_5,-113.87,-115.81863,1.9486264038085892
12_acrylates_5,-124.56,-122.3792,2.1807962036132835
13_acrylates_5,-124.56,-122.353134,2.2068658447265648
15_acrylates_5,-126.07,-126.25625,0.18624847412110057
16_acrylates_5,-126.07,-126.25625,0.18624847412110057
18_acrylates_5,-81.21,-81.24097,0.030966796875006253
19_acrylates_5,-81.21,-81.24097,0.030966796875006253
20_acrylates_5,-81.21,-80.452354,0.75764556884765
6_From_Review_384,-137.0,-137.31947,0.3194732666015625
7_From_Review_384,-137.0,-138.14162,1.1416168212890625
3_From_Review_72,-232.0,-230.66103,1.3389739990234375
4_From_Review_318,-81.0,-79.363976,1.6360244750976562
5_From_Review_318,-81.0,-79.094795,1.9052047729492188
6_From_Review_318,-81.0,-79.17971,1.8202896118164062
0_From_Review_20,-148.0,-143.83948,4.1605224609375
2_From_Review_20,-148.0,-143.83948,4.1605224609375
3_From_Review_51,-189.0,-188.7426,0.2574005126953125
7_From_Review_353,-68.0,-67.026,0.9739990234375
8_From_Review_353,-68.0,-67.49381,0.5061874389648438
9_From_Review_353,-68.0,-67.026,0.9739990234375
0_From_Review_33,-212.0,-213.17337,1.173370361328125
8_acrylates_4,-113.71,-115.15792,1.44792083740235
9_acrylates_4,-113.71,-115.15792,1.44792083740235
11_acrylates_4,-121.88,-122.08086,0.20085632324219205
12_acrylates_4,-121.88,-121.94773,0.0677310180664108
14_acrylates_4,-121.88,-122.48609,0.6060916137695358
15_acrylates_4,-121.88,-122.08086,0.20085632324219205
17_acrylates_4,-121.88,-122.48609,0.6060916137695358
18_acrylates_4,-121.88,-122.48609,0.6060916137695358
20_acrylates_4,-121.88,-122.25005,0.3700534057617233
21_acrylates_4,-121.88,-122.48609,0.6060916137695358
23_acrylates_4,-121.88,-122.19373,0.3137332153320358
24_acrylates_4,-121.88,-122.48609,0.6060916137695358
26_acrylates_4,-122.8,-122.56397,0.2360275268554659
27_acrylates_4,-122.8,-122.56397,0.2360275268554659
29_acrylates_4,-123.65,-122.78444,0.8655609130859432
30_acrylates_4,-123.65,-122.78444,0.8655609130859432
32_acrylates_4,-126.23,-125.456825,0.7731747436523477
33_acrylates_4,-126.23,-126.667625,0.43762542724608977
35_acrylates_4,-80.93,-81.24097,0.3109667968749932
36_acrylates_4,-80.93,-81.24097,0.3109667968749932
37_acrylates_4,-80.93,-81.24097,0.3109667968749932
5_From_Review_224,-94.9,-100.89655,5.996553039550776
6_From_Review_224,-94.9,-100.43768,5.537683105468744
6_From_Review_90,-194.0,-195.13849,1.13848876953125
0_From_Review_476,-88.0,-88.75442,0.7544174194335938
4_From_Review_476,-88.0,-88.75442,0.7544174194335938
6_From_Review_476,-125.0,-132.44676,7.4467620849609375
10_From_Review_476,-125.0,-130.73534,5.7353363037109375
6_From_Review_92,-180.0,-180.29688,0.296875
2_From_Review_386,-195.0,-197.17601,2.1760101318359375
4_From_Review_386,-81.0,-76.75366,4.246337890625
5_From_Review_386,-81.0,-77.70737,3.292633056640625
6_From_Review_386,-81.0,-76.778275,4.2217254638671875
4_From_Review_380,-58.9,-56.624153,2.2758468627929673
5_From_Review_380,-58.9,-58.26345,0.6365493774414048
6_From_Review_380,-58.9,-58.924065,0.02406463623047017
9_From_Review_380,-53.3,-55.038593,1.738593292236331
10_From_Review_380,-53.3,-53.98522,0.6852218627929716
11_From_Review_380,-53.3,-53.98522,0.6852218627929716
14_From_Review_380,-51.0,-53.98522,2.9852218627929688
15_From_Review_380,-51.0,-53.98522,2.9852218627929688
16_From_Review_380,-51.0,-54.310364,3.31036376953125
19_From_Review_380,-53.3,-53.98522,0.6852218627929716
20_From_Review_380,-53.3,-55.038593,1.738593292236331
21_From_Review_380,-53.3,-53.98522,0.6852218627929716
24_From_Review_380,-58.9,-58.683826,0.21617355346679545
25_From_Review_380,-58.9,-56.624153,2.2758468627929673
26_From_Review_380,-58.9,-58.023212,0.8767875671386705
5_From_Review_171,-82.0,-86.11607,4.1160736083984375
0_I_10,-80.91,-81.24097,0.3309667968750034
2_I_10,-80.91,-81.24097,0.3309667968750034
3_I_10,-80.91,-81.24097,0.3309667968750034
5_I_10,-126.22,-125.47342,0.7465808105468739
6_I_10,-126.22,-125.47342,0.7465808105468739
8_I_10,-123.49,-122.72693,0.7630712890624949
9_I_10,-123.49,-122.72693,0.7630712890624949
11_I_10,-122.81,-122.48609,0.323908386230471
12_I_10,-122.81,-122.48609,0.323908386230471
14_I_10,-122.0,-122.2736,0.27359771728515625
15_I_10,-122.0,-122.48609,0.48609161376953125
17_I_10,-122.0,-122.48609,0.48609161376953125
18_I_10,-122.0,-122.08086,0.0808563232421875
20_I_10,-121.78,-121.31949,0.46051147460937614
21_I_10,-121.78,-121.724724,0.05527618408203239
23_I_10,-115.02,-113.34461,1.6753878784179648
24_I_10,-115.02,-113.33279,1.6872134399414023
2_From_Review_2,-212.0,-213.48311,1.4831085205078125
7_From_Review_67,-210.0,-202.56117,7.4388275146484375
0_SO3H_9,-81.05,-81.24097,0.19096679687500284
2_SO3H_9,-81.05,-81.24097,0.19096679687500284
3_SO3H_9,-81.05,-80.26116,0.7888381958007784
5_SO3H_9,-126.28,-124.607574,1.6724255371093761
6_SO3H_9,-126.28,-126.25625,0.023751525878907387
8_SO3H_9,-123.63,-122.5586,1.0713986206054642
9_SO3H_9,-123.63,-122.53253,1.0974682617187455
11_SO3H_9,-122.95,-121.593704,1.3562957763671903
12_SO3H_9,-122.95,-122.48609,0.4639083862304716
14_SO3H_9,-121.98,-124.0692,2.0891986083984335
15_SO3H_9,-121.98,-122.08086,0.10085632324218352
17_SO3H_9,-114.47,-115.02639,0.5563900756835949
18_SO3H_9,-114.47,-114.149284,0.3207156372070301
0_ethers_3,-137.02,-137.66373,0.6437268066406148
2_ethers_3,-137.02,-135.74403,1.2759661865234477
4_ethers_3,-92.5,-93.02556,0.5255584716796875
5_ethers_3,-92.5,-93.02556,0.5255584716796875
9_ethers_3,-120.34,-119.44744,0.8925588989257847
10_ethers_3,-120.34,-118.904,1.4360006713867222
12_ethers_3,-129.89,-126.4415,3.4485021972656114
13_ethers_3,-129.89,-125.09513,4.79486907958983
15_ethers_3,-129.89,-126.259995,3.630005493164049
16_ethers_3,-129.89,-126.259995,3.630005493164049
18_ethers_3,-137.38,-133.31308,4.0669201660156205
19_ethers_3,-137.38,-132.95186,4.428141479492183
12_From_Review_363,-64.0,-62.81359,1.1864089965820312
13_From_Review_363,-64.0,-62.665207,1.3347930908203125
14_From_Review_363,-64.0,-63.21712,0.7828788757324219
0_From_Review_370,-63.8,-62.356434,1.443566131591794
2_From_Review_370,-63.8,-62.356434,1.443566131591794
3_From_Review_370,-63.8,-62.603832,1.1961677551269503
9_From_Review_370,-60.0,-60.403805,0.4038047790527344
10_From_Review_370,-60.0,-60.43835,0.4383506774902344
11_From_Review_370,-60.0,-60.403805,0.4038047790527344
14_From_Review_370,-60.0,-60.403805,0.4038047790527344
15_From_Review_370,-60.0,-60.403805,0.4038047790527344
16_From_Review_370,-60.0,-60.190952,0.19095230102539062
2_From_Review_223,-111.0,-114.45141,3.4514083862304688
3_From_Review_223,-111.0,-114.45141,3.4514083862304688
3_From_Review_458,-143.9,-144.9109,1.0109039306640568
5_From_Review_458,-164.4,-163.82709,0.5729125976562557
7_From_Review_458,-159.1,-160.98589,1.8858856201171932
9_From_Review_458,-164.4,-161.40007,2.999929809570318
11_From_Review_458,-143.9,-142.0197,1.8803009033203182
3_From_Review_173,-73.0,-82.26567,9.265670776367188
4_From_Review_324,-62.0,-67.43838,5.438377380371094
5_From_Review_324,-62.0,-67.43838,5.438377380371094
6_From_Review_324,-62.0,-67.43838,5.438377380371094
7_other_11,-116.4,-115.564445,0.8355545043945369
8_other_11,-116.4,-116.25957,0.14043273925781818
10_other_11,-122.69,-119.876175,2.8138250732421852
11_other_11,-122.69,-119.543045,3.1469549560546852
13_other_11,-122.83,-122.03312,0.796880798339842
14_other_11,-122.83,-121.341606,1.4883938598632795
16_other_11,-122.83,-122.00231,0.8276882934570295
17_other_11,-122.83,-122.438354,0.3916455078124983
19_other_11,-122.83,-122.00231,0.8276882934570295
20_other_11,-122.83,-122.00231,0.8276882934570295
22_other_11,-122.83,-122.00231,0.8276882934570295
23_other_11,-122.83,-122.438354,0.3916455078124983
25_other_11,-123.69,-122.516235,1.1737646484374977
26_other_11,-123.69,-122.516235,1.1737646484374977
28_other_11,-124.45,-122.94838,1.5016204833984403
29_other_11,-124.45,-122.68538,1.7646209716796903
31_other_11,-127.26,-125.41566,1.8443429565429739
32_other_11,-127.26,-125.41566,1.8443429565429739
34_other_11,-82.36,-83.0862,0.7261968994140631
35_other_11,-82.36,-84.57577,2.2157675170898443
36_other_11,-82.36,-83.0862,0.7261968994140631
0_From_Review_466,-125.0,-123.99055,1.0094528198242188
6_From_Review_466,-126.0,-122.52092,3.4790802001953125
7_From_Review_89,-185.0,-189.31766,4.317657470703125
10_aromatics_6,-58.37,-58.647766,0.27776611328125256
11_aromatics_6,-58.37,-58.647766,0.27776611328125256
12_aromatics_6,-58.37,-58.647766,0.27776611328125256
4_From_Review_413,-120.0,-120.48133,0.48133087158203125
5_From_Review_413,-120.0,-120.48133,0.48133087158203125
7_From_Review_413,-123.0,-124.02719,1.027191162109375
8_From_Review_413,-123.0,-124.02719,1.027191162109375
13_From_Review_413,-81.0,-81.281136,0.28113555908203125
14_From_Review_413,-81.0,-81.281136,0.28113555908203125
15_From_Review_413,-81.0,-81.281136,0.28113555908203125
7_From_Review_298,-75.0,-74.8215,0.178497314453125
8_From_Review_298,-75.0,-74.8215,0.178497314453125
9_From_Review_298,-75.0,-74.8215,0.178497314453125
6_From_Review_103,-81.0,-81.84945,0.8494491577148438
4_From_Review_327,-76.0,-77.26838,1.2683792114257812
5_From_Review_327,-76.0,-77.26838,1.2683792114257812
6_From_Review_327,-76.0,-78.39793,2.3979263305664062
2_From_Review_165,-145.0,-133.86217,11.137832641601562
4_From_Review_165,-134.0,-133.42807,0.571929931640625
3_From_Review_440,-179.0,-179.12433,0.12432861328125
5_From_Review_440,-104.0,-104.96457,0.964569091796875
6_From_Review_440,-121.0,-113.9519,7.048103332519531
5_SO3H_2,-115.25,-114.63513,0.6148681640625
6_SO3H_2,-115.25,-114.24326,1.0067367553710938
8_SO3H_2,-124.91,-123.272194,1.6378060913085903
9_SO3H_2,-124.91,-123.272194,1.6378060913085903
11_SO3H_2,-80.6,-81.333374,0.7333740234375057
12_SO3H_2,-80.6,-81.35847,0.7584671020507869
13_SO3H_2,-80.6,-81.35847,0.7584671020507869
5_From_Review_295,-53.0,-58.557354,5.557353973388672
6_From_Review_295,-53.0,-58.57975,5.579750061035156
7_From_Review_295,-53.0,-58.557354,5.557353973388672
9_From_Review_295,-74.0,-72.157906,1.8420944213867188
10_From_Review_295,-74.0,-72.157906,1.8420944213867188
11_From_Review_295,-74.0,-72.72619,1.2738113403320312
0_From_Review_158,-120.0,-115.74191,4.258087158203125
4_From_Review_158,-120.0,-117.24807,2.7519302368164062
3_From_Review_188,-213.0,-212.66924,0.3307647705078125
6_From_Review_99,-163.0,-162.9762,0.0238037109375
5_COOH_16,-109.19,-118.74522,9.555216369628909
7_COOH_16,-119.93,-117.01111,2.918891601562507
8_COOH_16,-119.93,-120.807526,0.8775256347656182
10_COOH_16,-127.28,-125.9433,1.3367016601562511
11_COOH_16,-127.28,-125.427345,1.8526547241210949
13_COOH_16,-80.91,-81.24097,0.3309667968750034
14_COOH_16,-80.91,-81.268654,0.35865386962890966
15_COOH_16,-80.91,-81.268654,0.35865386962890966
2_From_Review_177,-116.0,-120.35333,4.35333251953125
4_From_Review_397,-75.0,-75.54354,0.5435409545898438
5_From_Review_397,-75.0,-74.65976,0.340240478515625
6_From_Review_397,-75.0,-74.65976,0.340240478515625
8_From_Review_397,-75.0,-74.65976,0.340240478515625
9_From_Review_397,-75.0,-75.08729,0.08728790283203125
10_From_Review_397,-75.0,-74.65976,0.340240478515625
5_From_Review_436,-115.0,-116.766106,1.7661056518554688
6_From_Review_436,-115.0,-115.516594,0.5165939331054688
8_From_Review_436,-86.0,-84.755264,1.2447357177734375
9_From_Review_436,-86.0,-86.28132,0.28131866455078125
12_From_Review_436,-89.0,-86.518074,2.4819259643554688
13_From_Review_436,-89.0,-94.324486,5.324485778808594
15_From_Review_436,-82.0,-81.77445,0.22554779052734375
16_From_Review_436,-82.0,-82.115036,0.1150360107421875
17_From_Review_436,-82.0,-81.417786,0.58221435546875
19_From_Review_436,-89.0,-86.64656,2.3534393310546875
20_From_Review_436,-89.0,-86.518074,2.4819259643554688
22_From_Review_436,-82.0,-81.81774,0.18225860595703125
23_From_Review_436,-82.0,-81.24097,0.759033203125
24_From_Review_436,-82.0,-81.24097,0.759033203125
3_From_Review_142,-109.0,-110.100334,1.1003341674804688
0_From_Review_471,-146.0,-146.46274,0.462738037109375
6_From_Review_471,-146.0,-147.65912,1.65911865234375
8_From_Review_471,-148.0,-154.3863,6.3863067626953125
4_From_Review_316,-66.0,-67.050545,1.0505447387695312
5_From_Review_316,-66.0,-67.050545,1.0505447387695312
6_From_Review_316,-66.0,-67.050545,1.0505447387695312
0_other_5,-83.19,-84.412,1.2220025634765648
2_other_5,-83.19,-84.412,1.2220025634765648
3_other_5,-83.19,-84.412,1.2220025634765648
5_other_5,-127.56,-125.27351,2.2864862060546898
6_other_5,-127.56,-127.049446,0.510553894042971
8_other_5,-124.4,-122.779495,1.6205047607421932
9_other_5,-124.4,-123.28091,1.119093322753912
11_other_5,-118.89,-123.39909,4.509093627929687
12_other_5,-118.89,-121.50522,2.6152185058593744
14_other_5,-85.03,-87.77561,2.745611877441405
15_other_5,-85.03,-86.43179,1.4017932128906239
18_other_5,-85.03,-87.84703,2.8170306396484364
19_other_5,-85.03,-86.43179,1.4017932128906239
21_other_5,-118.89,-122.40691,3.516913757324218
22_other_5,-118.89,-122.40691,3.516913757324218
24_other_5,-124.4,-122.484795,1.915205383300787
25_other_5,-124.4,-122.484795,1.915205383300787
27_other_5,-127.56,-125.00428,2.555719909667971
28_other_5,-127.56,-125.00428,2.555719909667971
30_other_5,-83.19,-84.032326,0.8423257446289085
31_other_5,-83.19,-84.57577,1.385767517089846
32_other_5,-83.19,-84.032326,0.8423257446289085
34_other_5,-85.03,-86.43179,1.4017932128906239
35_other_5,-85.03,-87.77561,2.745611877441405
37_other_5,-118.89,-122.40691,3.516913757324218
38_other_5,-118.89,-122.69524,3.805236206054687
40_other_5,-124.4,-122.484795,1.915205383300787
41_other_5,-124.4,-123.21172,1.188276672363287
43_other_5,-127.56,-126.754745,0.8052545166015648
44_other_5,-127.56,-126.754745,0.8052545166015648
46_other_5,-83.19,-85.47777,2.2877679443359398
47_other_5,-83.19,-85.30766,2.1176629638671898
48_other_5,-83.19,-85.10925,1.9192529296875023
8_From_Review_120,-111.0,-106.84648,4.1535186767578125
5_From_Review_175,-79.0,-81.72412,2.72412109375
20_From_Review_431,-120.6,-122.45465,1.8546508789062557
21_From_Review_431,-120.6,-122.91244,2.3124374389648494
23_From_Review_431,-68.6,-71.27139,2.6713928222656307
24_From_Review_431,-68.6,-80.468544,11.868544006347662
4_ether_19,-123.4,-122.79262,0.6073822021484432
5_ether_19,-123.4,-123.60344,0.20343933105468182
7_ether_19,-89.28,-89.084366,0.19563415527343864
8_ether_19,-89.28,-89.084366,0.19563415527343864
11_ether_19,-56.91,-56.748142,0.16185775756835596
12_ether_19,-56.91,-63.31956,6.409561004638675
13_ether_19,-56.91,-56.748142,0.16185775756835596
6_From_Review_297,-80.0,-78.17307,1.8269271850585938
7_From_Review_297,-80.0,-78.17307,1.8269271850585938
8_From_Review_297,-80.0,-77.76355,2.2364501953125
11_From_Review_38,-178.0,-175.71039,2.28961181640625
0_From_Review_472,-150.0,-154.48105,4.481048583984375
5_From_Review_472,-83.0,-86.4031,3.4030990600585938
7_From_Review_472,-158.0,-159.77808,1.778076171875
9_From_Review_472,-141.0,-151.63367,10.6336669921875
7_From_Review_79,-188.0,-192.12268,4.1226806640625
0_From_Review_28,-171.0,-171.62352,0.6235198974609375
4_From_Review_206,-120.0,-111.8869,8.11309814453125
5_From_Review_206,-120.0,-111.3576,8.642402648925781
0_From_Review_409,-71.0,-75.08853,4.088531494140625
2_From_Review_409,-71.0,-75.33539,4.33538818359375
3_From_Review_409,-71.0,-75.11622,4.116218566894531
5_From_Review_409,-153.0,-150.80972,2.190277099609375
15_From_Review_409,-71.0,-75.08853,4.088531494140625
16_From_Review_409,-71.0,-75.11622,4.116218566894531
17_From_Review_409,-71.0,-75.33539,4.33538818359375
4_From_Review_125,-127.0,-127.14817,0.14817047119140625
4_COOH_31,-120.16,-119.87424,0.2857629394531216
5_COOH_31,-120.16,-119.87424,0.2857629394531216
7_COOH_31,-122.66,-122.53253,0.1274682617187466
8_COOH_31,-122.66,-122.53253,0.1274682617187466
10_COOH_31,-122.66,-122.45465,0.2053491210937466
11_COOH_31,-122.66,-122.45465,0.2053491210937466
13_COOH_31,-122.66,-122.45465,0.2053491210937466
14_COOH_31,-122.66,-122.21861,0.4413873291015591
16_COOH_31,-122.66,-122.48609,0.17390838623046534
17_COOH_31,-122.66,-122.48609,0.17390838623046534
19_COOH_31,-122.66,-122.25005,0.40994659423827784
20_COOH_31,-122.66,-122.48609,0.17390838623046534
22_COOH_31,-122.66,-122.48609,0.17390838623046534
23_COOH_31,-122.66,-122.25005,0.40994659423827784
25_COOH_31,-121.73,-122.45465,0.724650878906246
26_COOH_31,-121.73,-122.45465,0.724650878906246
28_COOH_31,-121.58,-122.21861,0.6386126708984392
29_COOH_31,-121.58,-122.53253,0.9525317382812517
31_COOH_31,-122.95,-122.72693,0.22307128906250284
32_COOH_31,-122.95,-122.753,0.1970016479492216
34_COOH_31,-126.2,-125.884796,0.31520385742187784
35_COOH_31,-126.2,-125.884796,0.31520385742187784
37_COOH_31,-81.26,-81.24097,0.019033203125005116
38_COOH_31,-81.26,-81.24097,0.019033203125005116
39_COOH_31,-81.26,-81.24097,0.019033203125005116
7_SO3H_26,-115.11,-115.534515,0.42451538085937557
8_SO3H_26,-115.11,-115.15792,0.04792083740234432
10_SO3H_26,-122.7,-122.48609,0.2139083862304716
11_SO3H_26,-122.7,-122.48609,0.2139083862304716
13_SO3H_26,-123.73,-122.08086,1.6491436767578165
14_SO3H_26,-123.73,-122.178635,1.5513653564453165
16_SO3H_26,-123.73,-122.48609,1.2439083862304727
17_SO3H_26,-123.73,-122.19373,1.5362667846679727
19_SO3H_26,-123.73,-122.48609,1.2439083862304727
20_SO3H_26,-123.73,-122.48609,1.2439083862304727
22_SO3H_26,-124.5,-123.19612,1.3038787841796875
23_SO3H_26,-124.5,-122.78444,1.7155609130859375
25_SO3H_26,-127.28,-126.25625,1.0237515258789074
26_SO3H_26,-127.28,-124.73664,2.54335906982422
28_SO3H_26,-82.37,-81.24097,1.1290332031250045
29_SO3H_26,-82.37,-81.24097,1.1290332031250045
30_SO3H_26,-82.37,-81.24097,1.1290332031250045
11_From_Review_39,-171.0,-162.20663,8.793365478515625
3_From_Review_91,-187.0,-185.71753,1.282470703125
3_From_Review_58,-213.0,-212.2833,0.716705322265625
4_From_Review_379,-55.8,-56.844765,1.044764709472659
5_From_Review_379,-55.8,-57.92743,2.127429199218753
6_From_Review_379,-55.8,-56.624153,0.8241531372070341
9_From_Review_379,-51.5,-55.464523,3.9645233154296875
10_From_Review_379,-51.5,-53.98522,2.4852218627929688
11_From_Review_379,-51.5,-53.98522,2.4852218627929688
14_From_Review_379,-49.4,-53.98522,4.58522186279297
15_From_Review_379,-49.4,-53.98522,4.58522186279297
16_From_Review_379,-49.4,-53.366913,3.9669128417968764
19_From_Review_379,-51.5,-55.464523,3.9645233154296875
20_From_Review_379,-51.5,-55.464523,3.9645233154296875
21_From_Review_379,-51.5,-53.98522,2.4852218627929688
24_From_Review_379,-55.8,-57.68719,1.8871910095214872
25_From_Review_379,-55.8,-57.57503,1.775031280517581
26_From_Review_379,-55.8,-57.57503,1.775031280517581
4_From_Review_3,-219.0,-215.25339,3.746612548828125
4_ether_12,-119.9,-120.70498,0.8049789428710881
5_ether_12,-119.9,-121.0054,1.1054016113281193
7_ether_12,-129.4,-125.60292,3.797079467773443
8_ether_12,-129.4,-125.60292,3.797079467773443
10_ether_12,-87.7,-88.99698,1.2969787597656222
11_ether_12,-87.7,-88.99698,1.2969787597656222
14_ether_12,-57.8,-56.843384,0.9566162109374972
15_ether_12,-57.8,-63.41479,5.614791107177737
16_ether_12,-57.8,-56.843384,0.9566162109374972
2_From_Review_64,-173.0,-173.23074,0.230743408203125
0_From_Review_152,-188.0,-187.35078,0.6492156982421875
3_From_Review_152,-132.0,-121.91198,10.088020324707031
6_From_Review_152,-62.0,-62.422672,0.4226722717285156
7_From_Review_152,-62.0,-61.924335,0.07566452026367188
8_From_Review_152,-62.0,-62.422672,0.4226722717285156
11_From_Review_325,-67.0,-67.42096,0.42095947265625
12_From_Review_325,-67.0,-68.33113,1.3311309814453125
13_From_Review_325,-67.0,-68.33113,1.3311309814453125
4_From_Review_44,-158.0,-154.31728,3.6827239990234375
