atomCode_fluorinated_compoundsCode,NMR_Peaks,SMILES_self,AtomDegreeDescriptor-aNeg_self,AtomHybridizationDescriptor-aHyb_self,AtomHybridizationVSEPRDescriptor-hybr_self,AtomValenceDescriptor-val_self,BondsToAtomDescriptor-bondsToAtom_self,CovalentRadiusDescriptor-covalentRadius_self,DistanceToAtomDescriptor-distanceToAtom_self,EffectiveAtomPolarizabilityDescriptor-effAtomPol_self,IPAtomicHOSEDescriptor-ipAtomicHOSE_self,InductiveAtomicHardnessDescriptor-indAtomHardnesss_self,InductiveAtomicSoftnessDescriptor-indAtomSoftness_self,PartialPiChargeDescriptor-pepe_self,PartialSigmaChargeDescriptor-partialSigmaCharge_self,PartialTChargeMMFF94Descriptor-partialTCMMFF94_self,PartialTChargePEOEDescriptor-pepeT_self,PeriodicTablePositionDescriptor-periodicTablePosition_self,PiElectronegativityDescriptor-elecPiA_self,level_0_neighbor1,index_neighbor1,SMILES_neighbor1,AtomDegreeDescriptor-aNeg_neighbor1,AtomHybridizationDescriptor-aHyb_neighbor1,AtomHybridizationVSEPRDescriptor-hybr_neighbor1,AtomValenceDescriptor-val_neighbor1,BondsToAtomDescriptor-bondsToAtom_neighbor1,CovalentRadiusDescriptor-covalentRadius_neighbor1,DistanceToAtomDescriptor-distanceToAtom_neighbor1,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor1,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor1,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor1,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor1,PartialPiChargeDescriptor-pepe_neighbor1,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor1,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor1,PartialTChargePEOEDescriptor-pepeT_neighbor1,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor1,PiElectronegativityDescriptor-elecPiA_neighbor1,level_0_neighbor2,index_neighbor2,SMILES_neighbor2,AtomDegreeDescriptor-aNeg_neighbor2,AtomHybridizationDescriptor-aHyb_neighbor2,AtomHybridizationVSEPRDescriptor-hybr_neighbor2,AtomValenceDescriptor-val_neighbor2,BondsToAtomDescriptor-bondsToAtom_neighbor2,CovalentRadiusDescriptor-covalentRadius_neighbor2,DistanceToAtomDescriptor-distanceToAtom_neighbor2,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor2,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor2,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor2,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor2,PartialPiChargeDescriptor-pepe_neighbor2,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor2,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor2,PartialTChargePEOEDescriptor-pepeT_neighbor2,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor2,PiElectronegativityDescriptor-elecPiA_neighbor2,level_0_neighbor3,index_neighbor3,SMILES_neighbor3,AtomDegreeDescriptor-aNeg_neighbor3,AtomHybridizationDescriptor-aHyb_neighbor3,AtomHybridizationVSEPRDescriptor-hybr_neighbor3,AtomValenceDescriptor-val_neighbor3,BondsToAtomDescriptor-bondsToAtom_neighbor3,CovalentRadiusDescriptor-covalentRadius_neighbor3,DistanceToAtomDescriptor-distanceToAtom_neighbor3,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor3,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor3,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor3,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor3,PartialPiChargeDescriptor-pepe_neighbor3,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor3,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor3,PartialTChargePEOEDescriptor-pepeT_neighbor3,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor3,PiElectronegativityDescriptor-elecPiA_neighbor3,level_0_neighbor4,index_neighbor4,SMILES_neighbor4,AtomDegreeDescriptor-aNeg_neighbor4,AtomHybridizationDescriptor-aHyb_neighbor4,AtomHybridizationVSEPRDescriptor-hybr_neighbor4,AtomValenceDescriptor-val_neighbor4,BondsToAtomDescriptor-bondsToAtom_neighbor4,CovalentRadiusDescriptor-covalentRadius_neighbor4,DistanceToAtomDescriptor-distanceToAtom_neighbor4,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor4,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor4,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor4,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor4,PartialPiChargeDescriptor-pepe_neighbor4,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor4,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor4,PartialTChargePEOEDescriptor-pepeT_neighbor4,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor4,PiElectronegativityDescriptor-elecPiA_neighbor4,level_0_neighbor5,index_neighbor5,SMILES_neighbor5,AtomDegreeDescriptor-aNeg_neighbor5,AtomHybridizationDescriptor-aHyb_neighbor5,AtomHybridizationVSEPRDescriptor-hybr_neighbor5,AtomValenceDescriptor-val_neighbor5,BondsToAtomDescriptor-bondsToAtom_neighbor5,CovalentRadiusDescriptor-covalentRadius_neighbor5,DistanceToAtomDescriptor-distanceToAtom_neighbor5,EffectiveAtomPolarizabilityDescriptor-effAtomPol_neighbor5,IPAtomicHOSEDescriptor-ipAtomicHOSE_neighbor5,InductiveAtomicHardnessDescriptor-indAtomHardnesss_neighbor5,InductiveAtomicSoftnessDescriptor-indAtomSoftness_neighbor5,PartialPiChargeDescriptor-pepe_neighbor5,PartialSigmaChargeDescriptor-partialSigmaCharge_neighbor5,PartialTChargeMMFF94Descriptor-partialTCMMFF94_neighbor5,PartialTChargePEOEDescriptor-pepeT_neighbor5,PeriodicTablePositionDescriptor-periodicTablePosition_neighbor5,PiElectronegativityDescriptor-elecPiA_neighbor5,SMILES,Compound name,Solvent_used_for_NMR
8_Short_1,-83.11,F,1.0,3.0,3.0,7.0,3.0,0.72,2.744766618494184,2.839,0.0,1.7898124699074365,0.55871775217418,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4141895658792,4.318,0.0,0.9466216713974096,1.0563882385280623,0.0,0.4594284398011354,1.046,0.4594284398011354,2.0,0.0,1,9,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4285965029440253,2.839,0.0,1.621409819838505,0.6167472206993304,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,2.0,7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.260160948480918,2.839,0.0,1.6772861804433463,0.5962011800131068,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,3.0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.234564878813584,4.857999999999999,0.0,0.9741435415477948,1.0265427602292805,0.0,0.3382447473510249,0.4020000000000001,0.3382447473510249,2.0,8.884235294168112,4.0,0,O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,3.3499999999999988,0.0,1.6324725311273929,0.6125677344839582,0.0,-0.2787553795308494,-0.5920000000000001,-0.2787553795308494,2.0,8.261458931467867,O=C(C(F)(F)F)C(F)(F)F,hexafluoroacetone,CDCl3
9_Short_1,-83.11,F,1.0,3.0,3.0,7.0,3.0,0.72,3.4285965029440253,2.839,0.0,1.621409819838505,0.6167472206993304,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,0,6,C,4.0,3.0,3.0,4.0,2.0,0.77,2.4141895658792,4.318,0.0,0.9466216713974096,1.0563882385280623,0.0,0.4594284398011354,1.046,0.4594284398011354,2.0,0.0,1,8,F,1.0,3.0,3.0,7.0,3.0,0.72,2.744766618494184,2.839,0.0,1.7898124699074365,0.55871775217418,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,2.0,7,F,1.0,3.0,3.0,7.0,3.0,0.72,3.260160948480918,2.839,0.0,1.6772861804433463,0.5962011800131068,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,3.0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.234564878813584,4.857999999999999,0.0,0.9741435415477948,1.0265427602292805,0.0,0.3382447473510249,0.4020000000000001,0.3382447473510249,2.0,8.884235294168112,4.0,4,F,1.0,3.0,3.0,7.0,3.0,0.72,3.260257380944026,2.839,0.0,1.6772113254524283,0.5962277888448253,0.0,-0.1630577079037411,-0.317,-0.1630577079037411,2.0,5.031038963940895,O=C(C(F)(F)F)C(F)(F)F,hexafluoroacetone,CDCl3
9_From_Review_110,-179.0,F,1.0,3.0,3.0,7.0,9.0,0.72,8.405831867816534,3.852087890625,0.0,1.9298244363825992,0.5181818517514845,0.0,-0.2203485260922434,-0.317,-0.2203485260922434,2.0,4.361753154723323,0,8,C,3.0,3.0,3.0,4.0,8.0,0.77,8.268157154408714,6.34417578125,0.0,1.2822861839140909,0.7798571118871206,0.0,0.26029634913605,0.517,0.26029634913605,2.0,0.0,1,10,C,2.0,1.0,1.0,4.0,9.0,0.77,8.62688210885022,4.982587890625,0.0,1.353417923233253,0.738870073192947,0.0,0.1615050040780644,0.3569999999999999,0.1615050040780644,2.0,7.311337383043028,2.0,7,C,2.0,3.0,3.0,4.0,7.0,0.77,6.987808967051117,6.9783515625,0.0,1.5418128782804024,0.6485871366668755,0.0,0.0526586993834807,0.0,0.0526586993834807,2.0,0.0,3.0,5,C,2.0,3.0,3.0,4.0,5.0,0.77,5.584416024079868,7.402406250000004,0.0,1.5123753384150869,0.661211522430644,0.0,0.0001389717589858345,0.0,0.0001389717589858345,2.0,0.0,4.0,6,C,2.0,3.0,3.0,4.0,6.0,0.77,5.679884855346982,7.280703125000002,0.0,1.5006266323725737,0.6663882796874961,0.0,0.0041494851606577,0.0,0.0041494851606577,2.0,0.0,CCCCCCCCC(F)C#N,2-fluorodecanenitrile,CDCl3
0_From_Review_8,-63.0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.61734375,0.0,1.816766069158851,0.5504285978122613,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.361784252368928,5.8746875,0.0,0.9974376917405036,1.0025688905489678,0.0,0.4178452946982692,1.078,0.4178452946982692,2.0,0.0,1,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.174411725041971,3.61734375,0.0,1.808136127620205,0.5530557045592354,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,2.0,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.174433632006275,3.61734375,0.0,1.8081035824911904,0.5530656593369546,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,3.0,4,C,3.0,2.0,2.0,4.0,2.0,0.77,2.386252404922832,7.971375000000001,0.0,1.0169881395440574,0.98329563651384,0.0,0.071983456602449,-0.127,0.071983456602449,2.0,6.560881149824828,4.0,9,C,2.0,2.0,2.0,4.0,3.0,0.77,3.2419093340190743,7.410875000000001,0.0,1.2741033906180153,0.7848656611100776,0.0,0.0040901603042831,0.0,0.0040901603042831,2.0,6.012467426270916,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,CDCl3
2_From_Review_8,-63,F,1.0,3.0,3.0,7.0,2.0,0.72,2.174411725041971,3.61734375,0.0,1.808136127620205,0.5530557045592354,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.361784252368928,5.8746875,0.0,0.9974376917405036,1.0025688905489678,0.0,0.4178452946982692,1.078,0.4178452946982692,2.0,0.0,1,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.174433632006275,3.61734375,0.0,1.8081035824911904,0.5530656593369546,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,2.0,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.61734375,0.0,1.816766069158851,0.5504285978122613,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,3.0,4,C,3.0,2.0,2.0,4.0,2.0,0.77,2.386252404922832,7.971375000000001,0.0,1.0169881395440574,0.98329563651384,0.0,0.071983456602449,-0.127,0.071983456602449,2.0,6.560881149824828,4.0,9,C,2.0,2.0,2.0,4.0,3.0,0.77,3.2419093340190743,7.410875000000001,0.0,1.2741033906180153,0.7848656611100776,0.0,0.0040901603042831,0.0,0.0040901603042831,2.0,6.012467426270916,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,CDCl3
3_From_Review_8,-63.0,F,1.0,3.0,3.0,7.0,2.0,0.72,2.174433632006275,3.61734375,0.0,1.8081035824911904,0.5530656593369546,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.361784252368928,5.8746875,0.0,0.9974376917405036,1.0025688905489678,0.0,0.4178452946982692,1.078,0.4178452946982692,2.0,0.0,1,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.174411725041971,3.61734375,0.0,1.808136127620205,0.5530557045592354,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,2.0,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,3.61734375,0.0,1.816766069158851,0.5504285978122613,0.0,-0.1659704084288317,-0.317,-0.1659704084288317,2.0,4.996112421548901,3.0,4,C,3.0,2.0,2.0,4.0,2.0,0.77,2.386252404922832,7.971375000000001,0.0,1.0169881395440574,0.98329563651384,0.0,0.071983456602449,-0.127,0.071983456602449,2.0,6.560881149824828,4.0,5,C,2.0,2.0,2.0,4.0,3.0,0.77,3.241945022667719,7.410875000000001,0.0,1.2740516465874845,0.7848975374573511,0.0,0.0040901603042831,0.0,0.0040901603042831,2.0,6.012467426270916,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,CDCl3
0_From_Review_10,-33.0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,2.8274999999999997,12.6,2.2921842494335825,0.4362651040147005,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.3528017740970035,4.295,0.0,1.245825427996671,0.8026806786309005,0.0,0.5094172656111674,1.255,0.5094172656111674,2.0,0.0,1,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.183982431248017,2.8274999999999997,12.6,2.292056727541159,0.4362893762549962,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,2.0,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.184023051618275,2.8274999999999997,12.6,2.2920608335737005,0.4362885946795902,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,3.0,4,Cl,1.0,3.0,3.0,7.0,2.0,0.99,2.573616480752328,3.851,0.0,2.442263116084257,0.4094562921636902,0.0,-0.0595025156448614,-0.304,-0.0595025156448614,3.0,5.8702855607372895,4.0,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,2.8274999999999997,12.6,2.2921842494335825,0.4362651040147005,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,FC(F)(F)Cl,chlorotrifluoromethane,CDCl3
2_From_Review_10,-33,F,1.0,3.0,3.0,7.0,2.0,0.72,2.184023051618275,2.8274999999999997,12.6,2.2920608335737005,0.4362885946795902,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.3528017740970035,4.295,0.0,1.245825427996671,0.8026806786309005,0.0,0.5094172656111674,1.255,0.5094172656111674,2.0,0.0,1,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.183982431248017,2.8274999999999997,12.6,2.292056727541159,0.4362893762549962,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,2.0,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,2.8274999999999997,12.6,2.2921842494335825,0.4362651040147005,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,3.0,4,Cl,1.0,3.0,3.0,7.0,2.0,0.99,2.573616480752328,3.851,0.0,2.442263116084257,0.4094562921636902,0.0,-0.0595025156448614,-0.304,-0.0595025156448614,3.0,5.8702855607372895,4.0,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.184023051618275,2.8274999999999997,12.6,2.2920608335737005,0.4362885946795902,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,FC(F)(F)Cl,chlorotrifluoromethane,CDCl3
3_From_Review_10,-33.0,F,1.0,3.0,3.0,7.0,2.0,0.72,2.183982431248017,2.8274999999999997,12.6,2.292056727541159,0.4362893762549962,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,0,1,C,4.0,3.0,3.0,4.0,1.0,0.77,1.3528017740970035,4.295,0.0,1.245825427996671,0.8026806786309005,0.0,0.5094172656111674,1.255,0.5094172656111674,2.0,0.0,1,0,F,1.0,3.0,3.0,7.0,0.0,0.72,0.0,2.8274999999999997,12.6,2.2921842494335825,0.4362651040147005,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,2.0,2,F,1.0,3.0,3.0,7.0,2.0,0.72,2.184023051618275,2.8274999999999997,12.6,2.2920608335737005,0.4362885946795902,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,3.0,4,Cl,1.0,3.0,3.0,7.0,2.0,0.99,2.573616480752328,3.851,0.0,2.442263116084257,0.4094562921636902,0.0,-0.0595025156448614,-0.304,-0.0595025156448614,3.0,5.8702855607372895,4.0,3,F,1.0,3.0,3.0,7.0,2.0,0.72,2.183982431248017,2.8274999999999997,12.6,2.292056727541159,0.4362893762549962,0.0,-0.1499715833221021,-0.317,-0.1499715833221021,2.0,5.18914543772317,FC(F)(F)Cl,chlorotrifluoromethane,CDCl3
6_From_Review_179,-126.0,F,1.0,3.0,3.0,7.0,5.0,0.72,5.369742602769708,4.696578125,0.0,1.6178727073637849,0.6180955988987743,0.1267172191870702,-0.1990467893565595,-0.182,-0.0723295701694893,2.0,4.606250965844002,0,5,C,3.0,2.0,2.0,4.0,4.0,0.77,4.396035082890036,7.715156250000001,0.0,0.998508565552444,1.0014936621467347,0.0,0.2031601370254278,0.142,0.2031601370254278,2.0,7.671131526687453,1,7,C,2.0,2.0,2.0,4.0,5.0,0.77,4.9237172197436365,8.46584375,0.0,1.1352342949373928,0.8808754320227343,-0.0910461183106125,0.0356757755323144,-0.008,-0.0553703427782981,2.0,6.265378056233328,2.0,3,C,3.0,2.0,2.0,4.0,3.0,0.77,3.1354086990374954,6.935046875000001,0.0,1.0049261293653229,0.9950980184300372,0.1873358128847893,0.3232932481349105,0.7800000000000001,0.5106290610196998,2.0,8.746481394831704,3.0,4,O,1.0,2.0,2.0,6.0,4.0,0.73,3.280302710116857,4.3885234375,0.0,1.5932920879523695,0.6276313097651524,-0.7082495265494125,-0.2572903803382021,-0.5920000000000001,-0.9655399068876148,2.0,8.434275293727307,4.0,8,C,3.0,2.0,2.0,4.0,6.0,0.77,6.346056027171522,9.419953125,0.0,1.007426510486725,0.9926282359959568,0.0,0.0025158909580395,0.008,0.0025158909580395,2.0,5.999963294929441,CCOC(=O)/C(F)=C/c1ccccc1,[H]/C([H])=C(C(OCCCC)=O)\F,CDCl3
4_From_Review_60,-211.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.0991644051260008,4.712671875000001,0.0,2.0173552528055434,0.4956985134915113,0.0,-0.2154470274843681,-0.317,-0.2154470274843681,2.0,4.417555154049166,0,3,C,2.0,3.0,3.0,4.0,2.0,0.77,2.6488488612980543,8.065343750000002,0.0,1.5154166102431164,0.6598845447784628,0.0,0.3192102134933891,0.435,0.3192102134933891,2.0,0.0,1,1,S,4.0,3.0,3.0,6.0,1.0,1.02,1.4520071143076403,9.9516875,0.0,0.8415558296979587,1.188275292869052,0.0,0.2234552763783319,1.029,0.2234552763783319,3.0,9.643772446826974,2.0,5,C,3.0,2.0,2.0,4.0,2.0,0.77,2.607660365154941,11.232875,0.0,1.0052397313795394,0.9947875802995286,0.0,0.0871284087658207,-0.009,0.0871284087658207,2.0,6.685655519164243,3.0,0,O,1.0,2.0,2.0,6.0,0.0,0.73,0.0,6.96084375,0.0,1.7108015250594366,0.5845213400574085,0.0,-0.2192830136971955,-0.5690000000000001,-0.2192830136971955,2.0,8.762156086779616,4.0,6,C,2.0,2.0,2.0,4.0,3.0,0.77,3.01220427262163,9.041625000000002,0.0,1.2121911139243684,0.824952425828781,0.0,0.0113914695468697,0.0,0.0113914695468697,2.0,6.070586098728846,O=S(=O)(CF)c1ccccc1,((fluoromethyl)sulfonyl)benzene,CDCl3
7_From_Review_93,-173.0,F,1.0,3.0,3.0,7.0,6.0,0.72,5.862547389147485,4.868421875,0.0,1.6460471996476285,0.6075159935960958,0.0,-0.2329508919320427,-0.317,-0.2329508919320427,2.0,4.219532188356874,0,6,C,3.0,3.0,3.0,4.0,5.0,0.77,5.5986889974350245,8.37684375,0.0,1.0638178460593826,0.9400105513403652,0.0,0.1932974523722595,0.444,0.1932974523722595,2.0,0.0,1,5,C,2.0,3.0,3.0,4.0,4.0,0.77,4.405782101965553,7.71715625,0.0,1.2341460237494497,0.8102768884365139,0.0,0.1371731003465122,0.095,0.1371731003465122,2.0,0.0,2.0,8,C,3.0,2.0,2.0,4.0,6.0,0.77,6.865392541581288,9.222453124999998,0.0,0.998554414210493,1.0014476785330222,0.0,0.0108020658753487,-0.127,0.0108020658753487,2.0,6.065886750568236,3.0,13,C,2.0,2.0,2.0,4.0,7.0,0.77,7.765989022011297,8.036414062499999,0.0,1.2235462735524636,0.817296428925883,0.0,-0.0015640390005065,0.0,-0.0015640390005065,2.0,5.967601916388895,4.0,3,C,3.0,2.0,2.0,4.0,3.0,0.77,3.143503489738798,6.777046875000002,0.0,1.024838869531253,0.9757631465104228,0.1796268491945211,0.27442469039874,0.6450000000000001,0.4540515395932611,2.0,8.30228708162087,CCOC(=O)CC(F)c1ccccc1,ethyl 3-fluoro-3-phenylpropanoate,CDCl3
11_From_Review_362,-64.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.54300538526263,3.6795859375000006,0.0,1.4684013369795166,0.6810127277989189,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,0,10,C,4.0,3.0,3.0,4.0,2.0,0.77,2.520331434553797,5.999171875000002,0.0,0.8927749811165057,1.1201030731723671,0.0,0.4209082845017594,1.086,0.4209082845017594,2.0,0.0,1,12,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8042920479151237,3.6795859375000006,0.0,1.664175589119823,0.6008981303042046,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,2.0,13,F,1.0,3.0,3.0,7.0,3.0,0.72,3.3357403346183885,3.6795859375000006,0.0,1.4660004089801195,0.682128049811179,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,3.0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.3461856149877698,8.22034375,0.0,0.947596239940478,1.0553017813397123,0.0,0.1111097998049547,-0.175,0.1111097998049547,2.0,6.885050764421924,4.0,2,C,3.0,2.0,2.0,4.0,2.0,0.77,2.415344913257732,8.779187499999999,0.0,0.9211286714263512,1.085624659203711,0.0420646472841531,0.1995034955241776,0.6640000000000001,0.2415681428083308,2.0,7.6392779102758785,C=C(C(=O)c1ccccc1)C(F)(F)F,1-phenyl-2-(trifluoromethyl)prop-2-en-1-one,CDCl3
12_From_Review_362,-64.0,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8042920479151237,3.6795859375000006,0.0,1.664175589119823,0.6008981303042046,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,0,10,C,4.0,3.0,3.0,4.0,2.0,0.77,2.520331434553797,5.999171875000002,0.0,0.8927749811165057,1.1201030731723671,0.0,0.4209082845017594,1.086,0.4209082845017594,2.0,0.0,1,13,F,1.0,3.0,3.0,7.0,3.0,0.72,3.3357403346183885,3.6795859375000006,0.0,1.4660004089801195,0.682128049811179,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,2.0,11,F,1.0,3.0,3.0,7.0,3.0,0.72,3.54300538526263,3.6795859375000006,0.0,1.4684013369795166,0.6810127277989189,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,3.0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.3461856149877698,8.22034375,0.0,0.947596239940478,1.0553017813397123,0.0,0.1111097998049547,-0.175,0.1111097998049547,2.0,6.885050764421924,4.0,0,C,1.0,2.0,2.0,4.0,0.0,0.77,0.0,6.066671875,0.0,1.594733892729344,0.6270638659899095,0.0,0.0075194948947141,0.0,0.0075194948947141,2.0,6.039739287553819,C=C(C(=O)c1ccccc1)C(F)(F)F,1-phenyl-2-(trifluoromethyl)prop-2-en-1-one,CDCl3
13_From_Review_362,-64.0,F,1.0,3.0,3.0,7.0,3.0,0.72,3.3357403346183885,3.6795859375000006,0.0,1.4660004089801195,0.682128049811179,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,0,10,C,4.0,3.0,3.0,4.0,2.0,0.77,2.520331434553797,5.999171875000002,0.0,0.8927749811165057,1.1201030731723671,0.0,0.4209082845017594,1.086,0.4209082845017594,2.0,0.0,1,12,F,1.0,3.0,3.0,7.0,3.0,0.72,2.8042920479151237,3.6795859375000006,0.0,1.664175589119823,0.6008981303042046,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,2.0,11,F,1.0,3.0,3.0,7.0,3.0,0.72,3.54300538526263,3.6795859375000006,0.0,1.4684013369795166,0.6810127277989189,0.0,-0.1658381783684396,-0.317,-0.1658381783684396,2.0,4.997695919791342,3.0,1,C,3.0,2.0,2.0,4.0,1.0,0.77,1.3461856149877698,8.22034375,0.0,0.947596239940478,1.0553017813397123,0.0,0.1111097998049547,-0.175,0.1111097998049547,2.0,6.885050764421924,4.0,9,C,2.0,2.0,2.0,4.0,4.0,0.77,4.1102840656090915,8.216500000000002,0.0,1.110577731735439,0.9004322447897047,0.0,0.0032939649672635,0.0,0.0032939649672635,2.0,6.0061421915885,C=C(C(=O)c1ccccc1)C(F)(F)F,1-phenyl-2-(trifluoromethyl)prop-2-en-1-one,CDCl3
