,0,1,2,3,4,5,NMR_Peaks
0_From_Review_483,F-1;C(//),F-1;C(*C*C//),"F-1;C(*C*C/*N,*N/)","F-1;C(*C*C/*N,*N/*C,*&)","F-1;C(*C*C/*N,*N/*C,*&)*&F/","F-1;C(*C*C/*N,*N/*C,*&)*&F/,/",-141.0
0_From_Review_186,F-1;C(//),F-1;C(C//),F-1;C(C/=C/),F-1;C(C/=C/\C),F-1;C(C/=C/\C)*C*C/,"F-1;C(C/=C/\C)*C*C/*C,*C/",-211.0
5_From_Review_226,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,,/)","F-1;C(CCF/C,,/C)","F-1;C(CCF/C,,/C)/","F-1;C(CCF/C,,/C)//",-91.0
6_From_Review_226,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,,/)","F-1;C(CCF/C,,/C)","F-1;C(CCF/C,,/C)/","F-1;C(CCF/C,,/C)//",-91.0
0_From_Review_423,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFF,,/","F-1;C(CFF/CFF,,/CFF,,)FFF,,/,,/",
2_From_Review_423,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFF,,/","F-1;C(CFF/CFF,,/CFF,,)FFF,,/,,/",
3_From_Review_423,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFF,,/","F-1;C(CFF/CFF,,/CFF,,)FFF,,/,,/",
5_From_Review_423,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/FFF,,,,,)","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,/","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,//",
6_From_Review_423,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/FFF,,,,,)","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,/","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,//",
8_From_Review_423,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/FFF,,,,,)","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,/","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,//",-127.0
9_From_Review_423,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/FFF,,,,,)","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,/","F-1;C(CCF/CFF,FFF,/FFF,,,,,),,//",-127.0
11_From_Review_423,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFF,,/","F-1;C(CFF/CFF,,/CFF,,)FFF,,/,,/",
12_From_Review_423,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFF,,/","F-1;C(CFF/CFF,,/CFF,,)FFF,,/,,/",
13_From_Review_423,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFF,,/","F-1;C(CFF/CFF,,/CFF,,)FFF,,/,,/",
0_I_6,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCF,,/)","F-1;C(CFF/CCF,,/CFF,FFF,)","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/CFF,,/",-72.2
2_I_6,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCF,,/)","F-1;C(CFF/CCF,,/CFF,FFF,)","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/CFF,,/",-72.2
3_I_6,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCF,,/)","F-1;C(CFF/CCF,,/CFF,FFF,)","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/CFF,,/",-72.2
5_I_6,F-1;C(//),F-1;C(CCC//),"F-1;C(CCC/CFF,FFF,FFF/)","F-1;C(CCC/CFF,FFF,FFF/CFF,,,,,,,,)","F-1;C(CCC/CFF,FFF,FFF/CFF,,,,,,,,)CFF,,/","F-1;C(CCC/CFF,FFF,FFF/CFF,,,,,,,,)CFF,,/CFF,,/",-186.31
7_I_6,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCF,,/)","F-1;C(CFF/CCF,,/CFF,FFF,)","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/CFF,,/",-72.2
8_I_6,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCF,,/)","F-1;C(CFF/CCF,,/CFF,FFF,)","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/CFF,,/",-72.2
9_I_6,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CCF,,/)","F-1;C(CFF/CCF,,/CFF,FFF,)","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/","F-1;C(CFF/CCF,,/CFF,FFF,)CFF,,,,,/CFF,,/",-72.2
11_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CCF,CFF,/)","F-1;C(CCF/CCF,CFF,/FFF,FFF,,CFF,,)","F-1;C(CCF/CCF,CFF,/FFF,FFF,,CFF,,),,,,,,CFF,,/","F-1;C(CCF/CCF,CFF,/FFF,FFF,,CFF,,),,,,,,CFF,,/CFF,,/",-121.51
12_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CCF,CFF,/)","F-1;C(CCF/CCF,CFF,/FFF,FFF,,CFF,,)","F-1;C(CCF/CCF,CFF,/FFF,FFF,,CFF,,),,,,,,CFF,,/","F-1;C(CCF/CCF,CFF,/FFF,FFF,,CFF,,),,,,,,CFF,,/CFF,,/",-121.51
14_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CCF,CFF,,,,)","F-1;C(CCF/C,CFF,FF,/CCF,CFF,,,,)FFF,FFF,,CFF,,/","F-1;C(CCF/C,CFF,FF,/CCF,CFF,,,,)FFF,FFF,,CFF,,/,,,,,,FFI,,/",-121.04
15_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CCF,CFF,,,,)","F-1;C(CCF/C,CFF,FF,/CCF,CFF,,,,)FFF,FFF,,CFF,,/","F-1;C(CCF/C,CFF,FF,/CCF,CFF,,,,)FFF,FFF,,CFF,,/,,,,,,FFI,,/",-121.04
17_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CCF,FFI,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CCF,FFI,,,,/FFF,FFF,,,,/",-120.83
18_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CCF,FFI,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CCF,FFI,,,,/FFF,FFF,,,,/",-120.83
20_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/CCF,,/",-120.83
21_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFI,,,,)CFF,,,,,/CCF,,/",-120.83
23_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/CFF,,/",-113.25
24_I_6,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFI,/CFF,,,,,)CFF,,/CFF,,/",-113.25
26_I_6,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)CFF,,/","F-1;C(CFI/CFF,,/CFF,,)CFF,,/CFF,,/",-59.69
27_I_6,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)CFF,,/","F-1;C(CFI/CFF,,/CFF,,)CFF,,/CFF,,/",-59.69
3_From_Review_257,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/*C*C,C,/)","F-1;C(CCF/*C*C,C,/*C,*C,)","F-1;C(CCF/*C*C,C,/*C,*C,)*C,*&/","F-1;C(CCF/*C*C,C,/*C,*C,)*C,*&/*&/",-98.0
4_From_Review_257,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/*C*C,C,/)","F-1;C(CCF/*C*C,C,/*C,*C,)","F-1;C(CCF/*C*C,C,/*C,*C,)*C,*&/","F-1;C(CCF/*C*C,C,/*C,*C,)*C,*&/*&/",-98.0
11_From_Review_362,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,=OC)","F-1;C(CFF/=CC,,/,=OC),*C*C/","F-1;C(CFF/=CC,,/,=OC),*C*C/*C,*C/",-64.0
12_From_Review_362,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,=OC)","F-1;C(CFF/=CC,,/,=OC),*C*C/","F-1;C(CFF/=CC,,/,=OC),*C*C/*C,*C/",-64.0
13_From_Review_362,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/=CC,,/)","F-1;C(CFF/=CC,,/,=OC)","F-1;C(CFF/=CC,,/,=OC),*C*C/","F-1;C(CFF/=CC,,/,=OC),*C*C/*C,*C/",-64.0
4_From_Review_73,F-1;C(//),F-1;C(C//),F-1;C(C/=OC/),"F-1;C(C/=OC/,)","F-1;C(C/=OC/,)/","F-1;C(C/=OC/,)//",-226.0
4_From_Review_4,F-1;C(//),F-1;C(CF//),"F-1;C(CF/C,/)","F-1;C(CF/C,/C)","F-1;C(CF/C,/C)/","F-1;C(CF/C,/C)//",-116.0
5_From_Review_4,F-1;C(//),F-1;C(CF//),"F-1;C(CF/C,/)","F-1;C(CF/C,/C)","F-1;C(CF/C,/C)/","F-1;C(CF/C,/C)//",-116.0
7_From_Review_93,F-1;C(//),F-1;C(CC//),"F-1;C(CC/*C*C,C/)","F-1;C(CC/*C*C,C/*C,*C,=OO)","F-1;C(CC/*C*C,C/*C,*C,=OO)*C,*&,,C/","F-1;C(CC/*C*C,C/*C,*C,=OO)*C,*&,,C/*&,C/",-173.0
4_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,/","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,/CFF,,/",-113.78
5_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,/","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,/CFF,,/",-113.78
7_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/FFF,,,/",-122.1
8_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/FFF,,,/",-122.1
10_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/O,,,/",-123.06
11_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)C,FFF,,,,/O,,,/",-123.06
13_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/C,,/",-123.92
14_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/C,,/",-123.92
16_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.34
17_alcohols_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.34
19_alcohols_3,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.07
20_alcohols_3,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.07
21_alcohols_3,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-81.07
2_From_Review_43,F-1;C(//),F-1;C(CCO//),"F-1;C(CCO/FFF,FFF,/)","F-1;C(CCO/FFF,FFF,/,,,,,)","F-1;C(CCO/FFF,FFF,/,,,,,)/","F-1;C(CCO/FFF,FFF,/,,,,,)//",-126
4_From_Review_43,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/COF,,/)","F-1;C(CFF/COF,,/FFF,,)","F-1;C(CFF/COF,,/FFF,,),,/","F-1;C(CFF/COF,,/FFF,,),,//",-83.0
5_From_Review_43,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/COF,,/)","F-1;C(CFF/COF,,/FFF,,)","F-1;C(CFF/COF,,/FFF,,),,/","F-1;C(CFF/COF,,/FFF,,),,//",-83.0
6_From_Review_43,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/COF,,/)","F-1;C(CFF/COF,,/FFF,,)","F-1;C(CFF/COF,,/FFF,,),,/","F-1;C(CFF/COF,,/FFF,,),,//",-83.0
8_From_Review_43,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/COF,,/)","F-1;C(CFF/COF,,/FFF,,)","F-1;C(CFF/COF,,/FFF,,),,/","F-1;C(CFF/COF,,/FFF,,),,//",-83.0
9_From_Review_43,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/COF,,/)","F-1;C(CFF/COF,,/FFF,,)","F-1;C(CFF/COF,,/FFF,,),,/","F-1;C(CFF/COF,,/FFF,,),,//",-83.0
10_From_Review_43,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/COF,,/)","F-1;C(CFF/COF,,/FFF,,)","F-1;C(CFF/COF,,/FFF,,),,/","F-1;C(CFF/COF,,/FFF,,),,//",-83.0
8_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,C/","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,C/CFF,,,=OC/",-113.71
9_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,C,/)","F-1;C(CCF/CFF,C,/CFF,,,O)","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,C/","F-1;C(CCF/CFF,C,/CFF,,,O)CFF,,,C/CFF,,,=OC/",-113.71
11_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/CFF,,,C/",-121.76
12_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/","F-1;C(CCF/C,C,FF,FF,/CFF,C,,,,)CFF,,,O/CFF,,,C/",-121.76
14_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,C,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,C,,,,/CFF,,,O/",-122.01
15_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,C,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)CFF,C,,,,/CFF,,,O/",-122.01
17_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/C,FFF,,,,/",-122.01
18_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,C,FF,FF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)C,CFF,FF,,,,/C,FFF,,,,/",-122.01
20_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.82
21_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,C,FF,FF,/C,C,FF,FF,,,,)","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/","F-1;C(CCF/C,C,FF,FF,/C,CFF,FF,,,,)CFF,FFF,,,,/CFF,,,,,/",-122.82
23_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-123.65
24_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/C,C,FF,FF,/)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/","F-1;C(CCF/C,CFF,FF,/CFF,FFF,,,,)CFF,,,,,/CFF,,/",-123.65
26_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.24
27_acrylates_3,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/","F-1;C(CCF/CFF,FFF,/CFF,,,,,)CFF,,/CFF,,/",-126.24
29_acrylates_3,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.96
30_acrylates_3,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.96
31_acrylates_3,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)CFF,,/","F-1;C(CFF/CFF,,/CFF,,)CFF,,/CFF,,/",-80.96
0_From_Review_414,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFI,,/","F-1;C(CFF/CFF,,/CFF,,)FFI,,/,,/",-81.0
2_From_Review_414,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFI,,/","F-1;C(CFF/CFF,,/CFF,,)FFI,,/,,/",-81
3_From_Review_414,F-1;C(//),F-1;C(CFF//),"F-1;C(CFF/CFF,,/)","F-1;C(CFF/CFF,,/CFF,,)","F-1;C(CFF/CFF,,/CFF,,)FFI,,/","F-1;C(CFF/CFF,,/CFF,,)FFI,,/,,/",-81.0
5_From_Review_414,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/FFI,,,,,)","F-1;C(CCF/CFF,FFF,/FFI,,,,,),,/","F-1;C(CCF/CFF,FFF,/FFI,,,,,),,//",-126.0
6_From_Review_414,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFF,/)","F-1;C(CCF/CFF,FFF,/FFI,,,,,)","F-1;C(CCF/CFF,FFF,/FFI,,,,,),,/","F-1;C(CCF/CFF,FFF,/FFI,,,,,),,//",-126.0
8_From_Review_414,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/FFF,,,,,)","F-1;C(CCF/CFF,FFI,/FFF,,,,,),,/","F-1;C(CCF/CFF,FFI,/FFF,,,,,),,//",-114.0
9_From_Review_414,F-1;C(//),F-1;C(CCF//),"F-1;C(CCF/CFF,FFI,/)","F-1;C(CCF/CFF,FFI,/FFF,,,,,)","F-1;C(CCF/CFF,FFI,/FFF,,,,,),,/","F-1;C(CCF/CFF,FFI,/FFF,,,,,),,//",-114.0
11_From_Review_414,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)FFF,,/","F-1;C(CFI/CFF,,/CFF,,)FFF,,/,,/",-60.0
12_From_Review_414,F-1;C(//),F-1;C(CFI//),"F-1;C(CFI/CFF,,/)","F-1;C(CFI/CFF,,/CFF,,)","F-1;C(CFI/CFF,,/CFF,,)FFF,,/","F-1;C(CFI/CFF,,/CFF,,)FFF,,/,,/",-60.0
2_From_Review_261,F-1;C(//),F-1;C(=CF//),"F-1;C(=CF/,/)","F-1;C(=CF/,/)","F-1;C(=CF/,/)/","F-1;C(=CF/,/)//",-81
3_From_Review_261,F-1;C(//),F-1;C(=CF//),"F-1;C(=CF/,/)","F-1;C(=CF/,/)","F-1;C(=CF/,/)/","F-1;C(=CF/,/)//",-81.0
3_From_Review_31,F-1;C(//),F-1;C(CCC//),"F-1;C(CCC/C,C,C/)","F-1;C(CCC/C,C,C/,,)","F-1;C(CCC/C,C,C/,,)/","F-1;C(CCC/C,C,C/,,)//",-156.0
9_From_Review_55,F-1;C(//),F-1;C(CS//),"F-1;C(CS/C,C/)","F-1;C(CS/C,C/C,=SO)","F-1;C(CS/C,C/C,=SO)C,,C/","F-1;C(CS/C,C/C,=SO)C,,C/C,C/",-154.0
5_From_Review_248,F-1;C(//),F-1;C(CF//),"F-1;C(CF/=OO,/)","F-1;C(CF/=OO,/,C)","F-1;C(CF/=OO,/,C)/","F-1;C(CF/=OO,/,C)//",-127.3
6_From_Review_248,F-1;C(//),F-1;C(CF//),"F-1;C(CF/=OO,/)","F-1;C(CF/=OO,/,C)","F-1;C(CF/=OO,/,C)/","F-1;C(CF/=OO,/,C)//",-127.3
